country_code,level1_en,level2_en,level3_en,level1_vi,level2_vi,level3_vi
VN,Thanh Hoa,Hau Loc District,Hoa Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Hoa Lộc
VN,Thanh Hoa,Hau Loc District,Lien Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Liên Lộc
VN,Thanh Hoa,Hau Loc District,Quang Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Quang Lộc
VN,Thanh Hoa,Hau Loc District,Phu Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Phú Lộc
VN,Thanh Hoa,Hau Loc District,Hoa Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Hòa Lộc
VN,Thanh Hoa,Hau Loc District,Minh Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Minh Lộc
VN,Thanh Hoa,Hau Loc District,Hung Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Hưng Lộc
VN,Thanh Hoa,Hau Loc District,Hai Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Hải Lộc
VN,Thanh Hoa,Hau Loc District,Da Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Đa Lộc
VN,Thanh Hoa,Hau Loc District,Ngu Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Ngư Lộc
VN,Quang Tri,Hai Lang District,Dien Sanh Ward,Quảng Trị,Huyện Hải Lăng,Thị trấn Diên Sanh
VN,Quang Tri,Hai Lang District,Hai An Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải An
VN,Quang Tri,Hai Lang District,Hai Ba Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Ba
VN,Quang Tri,Hai Lang District,Hai Quy Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Quy
VN,Quang Tri,Hai Lang District,Hai Que Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Quế
VN,Quang Tri,Hai Lang District,Hai Hung Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Hưng
VN,Quang Tri,Hai Lang District,Hai Phu Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Phú
VN,Quang Tri,Hai Lang District,Hai Thuong Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Thượng
VN,Quang Tri,Hai Lang District,Hai Duong Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Dương
VN,Quang Tri,Hai Lang District,Hai Dinh Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Định
VN,Quang Tri,Hai Lang District,Hai Lam Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Lâm
VN,Quang Tri,Hai Lang District,Hai Phong Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Phong
VN,Quang Tri,Hai Lang District,Hai Truong Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Trường
VN,Quang Tri,Hai Lang District,Hai Son Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Sơn
VN,Quang Tri,Hai Lang District,Hai Chanh Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Chánh
VN,Quang Tri,Hai Lang District,Hai Khe Ward,Quảng Trị,Huyện Hải Lăng,Xã Hải Khê
VN,Nam Dinh,Hai Hau District,Yen Dinh Ward,Nam Định,Huyện Hải Hậu,Thị trấn Yên Định
VN,Nam Dinh,Hai Hau District,Con Ward,Nam Định,Huyện Hải Hậu,Thị trấn Cồn
VN,Nam Dinh,Hai Hau District,Thinh Long Ward,Nam Định,Huyện Hải Hậu,Thị trấn Thịnh Long
VN,Nam Dinh,Hai Hau District,Hai Nam Ward,Nam Định,Huyện Hải Hậu,Xã Hải Nam
VN,Nam Dinh,Hai Hau District,Hai Trung Ward,Nam Định,Huyện Hải Hậu,Xã Hải Trung
VN,Nam Dinh,Hai Hau District,Hai Van Ward,Nam Định,Huyện Hải Hậu,Xã Hải Vân
VN,Nam Dinh,Hai Hau District,Hai Minh Ward,Nam Định,Huyện Hải Hậu,Xã Hải Minh
VN,Nam Dinh,Hai Hau District,Hai Anh Ward,Nam Định,Huyện Hải Hậu,Xã Hải Anh
VN,Nam Dinh,Hai Hau District,Hai Hung Ward,Nam Định,Huyện Hải Hậu,Xã Hải Hưng
VN,Nam Dinh,Hai Hau District,Hai Bac Ward,Nam Định,Huyện Hải Hậu,Xã Hải Bắc
VN,Nam Dinh,Hai Hau District,Hai Phuc Ward,Nam Định,Huyện Hải Hậu,Xã Hải Phúc
VN,Nam Dinh,Hai Hau District,Hai Thanh Ward,Nam Định,Huyện Hải Hậu,Xã Hải Thanh
VN,Nam Dinh,Hai Hau District,Hai Ha Ward,Nam Định,Huyện Hải Hậu,Xã Hải Hà
VN,Nam Dinh,Hai Hau District,Hai Long Ward,Nam Định,Huyện Hải Hậu,Xã Hải Long
VN,Nam Dinh,Hai Hau District,Hai Phuong Ward,Nam Định,Huyện Hải Hậu,Xã Hải Phương
VN,Nam Dinh,Hai Hau District,Hai Duong Ward,Nam Định,Huyện Hải Hậu,Xã Hải Đường
VN,Nam Dinh,Hai Hau District,Hai Loc Ward,Nam Định,Huyện Hải Hậu,Xã Hải Lộc
VN,Nam Dinh,Hai Hau District,Hai Quang Ward,Nam Định,Huyện Hải Hậu,Xã Hải Quang
VN,Nam Dinh,Hai Hau District,Hai Dong Ward,Nam Định,Huyện Hải Hậu,Xã Hải Đông
VN,Nam Dinh,Hai Hau District,Hai Son Ward,Nam Định,Huyện Hải Hậu,Xã Hải Sơn
VN,Nam Dinh,Hai Hau District,Hai Tan Ward,Nam Định,Huyện Hải Hậu,Xã Hải Tân
VN,Nam Dinh,Hai Hau District,Hai Phong Ward,Nam Định,Huyện Hải Hậu,Xã Hải Phong
VN,Nam Dinh,Hai Hau District,Hai An Ward,Nam Định,Huyện Hải Hậu,Xã Hải An
VN,Nam Dinh,Hai Hau District,Hai Tay Ward,Nam Định,Huyện Hải Hậu,Xã Hải Tây
VN,Nam Dinh,Hai Hau District,Hai Ly Ward,Nam Định,Huyện Hải Hậu,Xã Hải Lý
VN,Nam Dinh,Hai Hau District,Hai Phu Ward,Nam Định,Huyện Hải Hậu,Xã Hải Phú
VN,Nam Dinh,Hai Hau District,Hai Giang Ward,Nam Định,Huyện Hải Hậu,Xã Hải Giang
VN,Nam Dinh,Hai Hau District,Hai Cuong Ward,Nam Định,Huyện Hải Hậu,Xã Hải Cường
VN,Nam Dinh,Hai Hau District,Hai Ninh Ward,Nam Định,Huyện Hải Hậu,Xã Hải Ninh
VN,Nam Dinh,Hai Hau District,Hai Chinh Ward,Nam Định,Huyện Hải Hậu,Xã Hải Chính
VN,Nam Dinh,Hai Hau District,Hai Xuan Ward,Nam Định,Huyện Hải Hậu,Xã Hải Xuân
VN,Nam Dinh,Hai Hau District,Hai Chau Ward,Nam Định,Huyện Hải Hậu,Xã Hải Châu
VN,Nam Dinh,Hai Hau District,Hai Trieu Ward,Nam Định,Huyện Hải Hậu,Xã Hải Triều
VN,Nam Dinh,Hai Hau District,Hai Hoa Ward,Nam Định,Huyện Hải Hậu,Xã Hải Hòa
VN,Quang Ninh,Hai Ha District,Quang Ha Ward,Quảng Ninh,Huyện Hải Hà,Thị trấn Quảng Hà
VN,Quang Ninh,Hai Ha District,Quang Duc Ward,Quảng Ninh,Huyện Hải Hà,Xã Quảng Đức
VN,Quang Ninh,Hai Ha District,Quang Son Ward,Quảng Ninh,Huyện Hải Hà,Xã Quảng Sơn
VN,Quang Ninh,Hai Ha District,Quang Thanh Ward,Quảng Ninh,Huyện Hải Hà,Xã Quảng Thành
VN,Quang Ninh,Hai Ha District,Quang Thinh Ward,Quảng Ninh,Huyện Hải Hà,Xã Quảng Thịnh
VN,Quang Ninh,Hai Ha District,Quang Minh Ward,Quảng Ninh,Huyện Hải Hà,Xã Quảng Minh
VN,Quang Ninh,Hai Ha District,Quang Chinh Ward,Quảng Ninh,Huyện Hải Hà,Xã Quảng Chính
VN,Quang Ninh,Hai Ha District,Quang Long Ward,Quảng Ninh,Huyện Hải Hà,Xã Quảng Long
VN,Quang Ninh,Hai Ha District,Duong Hoa Ward,Quảng Ninh,Huyện Hải Hà,Xã Đường Hoa
VN,Quang Ninh,Hai Ha District,Quang Phong Ward,Quảng Ninh,Huyện Hải Hà,Xã Quảng Phong
VN,Quang Ninh,Hai Ha District,Cai Chien Ward,Quảng Ninh,Huyện Hải Hà,Xã Cái Chiên
VN,Cao Bang,Ha Lang District,Minh Long Ward,Cao Bằng,Huyện Hạ Lang,Xã Minh Long
VN,Cao Bang,Ha Lang District,Ly Quoc Ward,Cao Bằng,Huyện Hạ Lang,Xã Lý Quốc
VN,Cao Bang,Ha Lang District,Thang Loi Ward,Cao Bằng,Huyện Hạ Lang,Xã Thắng Lợi
VN,Cao Bang,Ha Lang District,Dong Loan Ward,Cao Bằng,Huyện Hạ Lang,Xã Đồng Loan
VN,Cao Bang,Ha Lang District,Duc Quang Ward,Cao Bằng,Huyện Hạ Lang,Xã Đức Quang
VN,Cao Bang,Ha Lang District,Kim Loan Ward,Cao Bằng,Huyện Hạ Lang,Xã Kim Loan
VN,Cao Bang,Ha Lang District,Quang Long Ward,Cao Bằng,Huyện Hạ Lang,Xã Quang Long
VN,Cao Bang,Ha Lang District,An Lac Ward,Cao Bằng,Huyện Hạ Lang,Xã An Lạc
VN,Cao Bang,Ha Lang District,Thanh Nhat Ward,Cao Bằng,Huyện Hạ Lang,Thị trấn Thanh Nhật
VN,Cao Bang,Ha Lang District,Vinh Quy Ward,Cao Bằng,Huyện Hạ Lang,Xã Vinh Quý
VN,Cao Bang,Ha Lang District,Thong Nhat Ward,Cao Bằng,Huyện Hạ Lang,Xã Thống Nhất
VN,Cao Bang,Ha Lang District,Co Ngan Ward,Cao Bằng,Huyện Hạ Lang,Xã Cô Ngân
VN,Cao Bang,Ha Lang District,Thi Hoa Ward,Cao Bằng,Huyện Hạ Lang,Xã Thị Hoa
VN,Phu Tho,Ha Hoa District,Ha Hoa Ward,Phú Thọ,Huyện Hạ Hòa,Thị trấn Hạ Hòa
VN,Phu Tho,Ha Hoa District,Dai Pham Ward,Phú Thọ,Huyện Hạ Hòa,Xã Đại Phạm
VN,Phu Tho,Ha Hoa District,Dan Thuong Ward,Phú Thọ,Huyện Hạ Hòa,Xã Đan Thượng
VN,Phu Tho,Ha Hoa District,Ha Luong Ward,Phú Thọ,Huyện Hạ Hòa,Xã Hà Lương
VN,Phu Tho,Ha Hoa District,Tu Hiep Ward,Phú Thọ,Huyện Hạ Hòa,Xã Tứ Hiệp
VN,Phu Tho,Ha Hoa District,Hien Luong Ward,Phú Thọ,Huyện Hạ Hòa,Xã Hiền Lương
VN,Phu Tho,Ha Hoa District,Phuong Vien Ward,Phú Thọ,Huyện Hạ Hòa,Xã Phương Viên
VN,Phu Tho,Ha Hoa District,Gia Dien Ward,Phú Thọ,Huyện Hạ Hòa,Xã Gia Điền
VN,Phu Tho,Ha Hoa District,Am Ha Ward,Phú Thọ,Huyện Hạ Hòa,Xã Ấm Hạ
VN,Phu Tho,Ha Hoa District,Huong Xa Ward,Phú Thọ,Huyện Hạ Hòa,Xã Hương Xạ
VN,Phu Tho,Ha Hoa District,Xuan Ang Ward,Phú Thọ,Huyện Hạ Hòa,Xã Xuân Áng
VN,Phu Tho,Ha Hoa District,Yen Ky Ward,Phú Thọ,Huyện Hạ Hòa,Xã Yên Kỳ
VN,Phu Tho,Ha Hoa District,Minh Hac Ward,Phú Thọ,Huyện Hạ Hòa,Xã Minh Hạc
VN,Phu Tho,Ha Hoa District,Lang Son Ward,Phú Thọ,Huyện Hạ Hòa,Xã Lang Sơn
VN,Phu Tho,Ha Hoa District,Bang Gia Ward,Phú Thọ,Huyện Hạ Hòa,Xã Bằng Giã
VN,Phu Tho,Ha Hoa District,Yen Luat Ward,Phú Thọ,Huyện Hạ Hòa,Xã Yên Luật
VN,Phu Tho,Ha Hoa District,Vo Tranh Ward,Phú Thọ,Huyện Hạ Hòa,Xã Vô Tranh
VN,Phu Tho,Ha Hoa District,Van Lang Ward,Phú Thọ,Huyện Hạ Hòa,Xã Văn Lang
VN,Phu Tho,Ha Hoa District,Minh Coi Ward,Phú Thọ,Huyện Hạ Hòa,Xã Minh Côi
VN,Phu Tho,Ha Hoa District,Vinh Chan Ward,Phú Thọ,Huyện Hạ Hòa,Xã Vĩnh Chân
VN,Quang Tri,Huong Hoa District,Khe Sanh Ward,Quảng Trị,Huyện Hướng Hóa,Thị trấn Khe Sanh
VN,Quang Tri,Huong Hoa District,Lao Bao Ward,Quảng Trị,Huyện Hướng Hóa,Thị trấn Lao Bảo
VN,Quang Tri,Huong Hoa District,Huong Lap Ward,Quảng Trị,Huyện Hướng Hóa,Xã Hướng Lập
VN,Quang Tri,Huong Hoa District,Huong Viet Ward,Quảng Trị,Huyện Hướng Hóa,Xã Hướng Việt
VN,Quang Tri,Huong Hoa District,Huong Phung Ward,Quảng Trị,Huyện Hướng Hóa,Xã Hướng Phùng
VN,Quang Tri,Huong Hoa District,Huong Son Ward,Quảng Trị,Huyện Hướng Hóa,Xã Hướng Sơn
VN,Quang Tri,Huong Hoa District,Huong Linh Ward,Quảng Trị,Huyện Hướng Hóa,Xã Hướng Linh
VN,Quang Tri,Huong Hoa District,Tan Hop Ward,Quảng Trị,Huyện Hướng Hóa,Xã Tân Hợp
VN,Quang Tri,Huong Hoa District,Huong Tan Ward,Quảng Trị,Huyện Hướng Hóa,Xã Hướng Tân
VN,Quang Tri,Huong Hoa District,Tan Thanh Ward,Quảng Trị,Huyện Hướng Hóa,Xã Tân Thành
VN,Quang Tri,Huong Hoa District,Tan Long Ward,Quảng Trị,Huyện Hướng Hóa,Xã Tân Long
VN,Quang Tri,Huong Hoa District,Tan Lap Ward,Quảng Trị,Huyện Hướng Hóa,Xã Tân Lập
VN,Quang Tri,Huong Hoa District,Tan Lien Ward,Quảng Trị,Huyện Hướng Hóa,Xã Tân Liên
VN,Quang Tri,Huong Hoa District,Huc Ward,Quảng Trị,Huyện Hướng Hóa,Xã Húc
VN,Quang Tri,Huong Hoa District,Thuan Ward,Quảng Trị,Huyện Hướng Hóa,Xã Thuận
VN,Quang Tri,Huong Hoa District,Huong Loc Ward,Quảng Trị,Huyện Hướng Hóa,Xã Hướng Lộc
VN,Quang Tri,Huong Hoa District,Ba Tang Ward,Quảng Trị,Huyện Hướng Hóa,Xã Ba Tầng
VN,Quang Tri,Huong Hoa District,Thanh Ward,Quảng Trị,Huyện Hướng Hóa,Xã Thanh
VN,Quang Tri,Huong Hoa District,A Doi Ward,Quảng Trị,Huyện Hướng Hóa,Xã A Dơi
VN,Quang Tri,Huong Hoa District,Lia Ward,Quảng Trị,Huyện Hướng Hóa,Xã Lìa
VN,Quang Tri,Huong Hoa District,Xy Ward,Quảng Trị,Huyện Hướng Hóa,Xã Xy
VN,Ha Tinh,Huong Son District,Pho Chau Ward,Hà Tĩnh,Huyện Hương Sơn,Thị trấn Phố Châu
VN,Ha Tinh,Huong Son District,Tay Son Ward,Hà Tĩnh,Huyện Hương Sơn,Thị trấn Tây Sơn
VN,Ha Tinh,Huong Son District,Son Hong Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Hồng
VN,Ha Tinh,Huong Son District,Son Tien Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Tiến
VN,Ha Tinh,Huong Son District,Son Lam Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Lâm
VN,Ha Tinh,Huong Son District,Son Le Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Lễ
VN,Ha Tinh,Huong Son District,Son Giang Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Giang
VN,Ha Tinh,Huong Son District,Son Linh Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Lĩnh
VN,Ha Tinh,Huong Son District,An Hoa Thinh Ward,Hà Tĩnh,Huyện Hương Sơn,Xã An Hòa Thịnh
VN,Ha Tinh,Huong Son District,Son Tay Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Tây
VN,Ha Tinh,Huong Son District,Son Ninh Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Ninh
VN,Ha Tinh,Huong Son District,Son Chau Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Châu
VN,Ha Tinh,Huong Son District,Tan My Ha Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Tân Mỹ Hà
VN,Ha Tinh,Huong Son District,Quang Diem Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Quang Diệm
VN,Ha Tinh,Huong Son District,Son Trung Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Trung
VN,Ha Tinh,Huong Son District,Son Bang Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Bằng
VN,Ha Tinh,Huong Son District,Son Binh Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Bình
VN,Ha Tinh,Huong Son District,Son Kim 1 Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Kim 1
VN,Ha Tinh,Huong Son District,Son Kim 2 Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Kim 2
VN,Ha Tinh,Huong Son District,Son Tra Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Trà
VN,Ha Tinh,Huong Son District,Son Long Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Long
VN,Ha Tinh,Huong Son District,Kim Hoa Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Kim Hoa
VN,Ha Tinh,Huong Son District,Son Ham Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Hàm
VN,Ha Tinh,Huong Son District,Son Phu Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Phú
VN,Ha Tinh,Huong Son District,Son Truong Ward,Hà Tĩnh,Huyện Hương Sơn,Xã Sơn Trường
VN,Ha Tinh,Huong Khe District,Huong Khe Ward,Hà Tĩnh,Huyện Hương Khê,Thị trấn Hương Khê
VN,Ha Tinh,Huong Khe District,Dien My Ward,Hà Tĩnh,Huyện Hương Khê,Xã Điền Mỹ
VN,Ha Tinh,Huong Khe District,Ha Linh Ward,Hà Tĩnh,Huyện Hương Khê,Xã Hà Linh
VN,Ha Tinh,Huong Khe District,Huong Thuy Ward,Hà Tĩnh,Huyện Hương Khê,Xã Hương Thủy
VN,Ha Tinh,Huong Khe District,Hoa Hai Ward,Hà Tĩnh,Huyện Hương Khê,Xã Hòa Hải
VN,Ha Tinh,Huong Khe District,Phuc Dong Ward,Hà Tĩnh,Huyện Hương Khê,Xã Phúc Đồng
VN,Ha Tinh,Huong Khe District,Huong Giang Ward,Hà Tĩnh,Huyện Hương Khê,Xã Hương Giang
VN,Ha Tinh,Huong Khe District,Loc Yen Ward,Hà Tĩnh,Huyện Hương Khê,Xã Lộc Yên
VN,Ha Tinh,Huong Khe District,Huong Binh Ward,Hà Tĩnh,Huyện Hương Khê,Xã Hương Bình
VN,Ha Tinh,Huong Khe District,Huong Long Ward,Hà Tĩnh,Huyện Hương Khê,Xã Hương Long
VN,Ha Tinh,Huong Khe District,Phu Gia Ward,Hà Tĩnh,Huyện Hương Khê,Xã Phú Gia
VN,Ha Tinh,Huong Khe District,Gia Pho Ward,Hà Tĩnh,Huyện Hương Khê,Xã Gia Phố
VN,Ha Tinh,Huong Khe District,Phu Phong Ward,Hà Tĩnh,Huyện Hương Khê,Xã Phú Phong
VN,Ha Tinh,Huong Khe District,Huong Do Ward,Hà Tĩnh,Huyện Hương Khê,Xã Hương Đô
VN,Ha Tinh,Huong Khe District,Huong Vinh Ward,Hà Tĩnh,Huyện Hương Khê,Xã Hương Vĩnh
VN,Ha Tinh,Huong Khe District,Huong Xuan Ward,Hà Tĩnh,Huyện Hương Khê,Xã Hương Xuân
VN,Ha Tinh,Huong Khe District,Phuc Trach Ward,Hà Tĩnh,Huyện Hương Khê,Xã Phúc Trạch
VN,Ha Tinh,Huong Khe District,Huong Tra Ward,Hà Tĩnh,Huyện Hương Khê,Xã Hương Trà
VN,Ha Tinh,Huong Khe District,Huong Trach Ward,Hà Tĩnh,Huyện Hương Khê,Xã Hương Trạch
VN,Ha Tinh,Huong Khe District,Huong Lam Ward,Hà Tĩnh,Huyện Hương Khê,Xã Hương Lâm
VN,Ha Tinh,Huong Khe District,Huong Lien Ward,Hà Tĩnh,Huyện Hương Khê,Xã Hương Liên
VN,Nghe An,Hung Nguyen District,Hung Nguyen Ward,Nghệ An,Huyện Hưng Nguyên,Thị trấn Hưng Nguyên
VN,Nghe An,Hung Nguyen District,Hung Trung Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Trung
VN,Nghe An,Hung Nguyen District,Hung Yen Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Yên
VN,Nghe An,Hung Nguyen District,Hung Yen Bac Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Yên Bắc
VN,Nghe An,Hung Nguyen District,Hung Tay Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Tây
VN,Nghe An,Hung Nguyen District,Hung Dao Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Đạo
VN,Nghe An,Hung Nguyen District,Hung My Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Mỹ
VN,Nghe An,Hung Nguyen District,Hung Thinh Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Thịnh
VN,Nghe An,Hung Nguyen District,Hung Linh Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Lĩnh
VN,Nghe An,Hung Nguyen District,Hung Thong Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Thông
VN,Nghe An,Hung Nguyen District,Hung Tan Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Tân
VN,Nghe An,Hung Nguyen District,Hung Loi Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Lợi
VN,Nghe An,Hung Nguyen District,Hung Nghia Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Nghĩa
VN,Nghe An,Hung Nguyen District,Hung Phuc Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Phúc
VN,Nghe An,Hung Nguyen District,Long Xa Ward,Nghệ An,Huyện Hưng Nguyên,Xã Long Xá
VN,Nghe An,Hung Nguyen District,Chau Nhan Ward,Nghệ An,Huyện Hưng Nguyên,Xã Châu Nhân
VN,Nghe An,Hung Nguyen District,Xuan Lam Ward,Nghệ An,Huyện Hưng Nguyên,Xã Xuân Lam
VN,Nghe An,Hung Nguyen District,Hung Thanh Ward,Nghệ An,Huyện Hưng Nguyên,Xã Hưng Thành
VN,Thai Binh,Hung Ha District,Hung Ha Ward,Thái Bình,Huyện Hưng Hà,Thị trấn Hưng Hà
VN,Thai Binh,Hung Ha District,Diep Nong Ward,Thái Bình,Huyện Hưng Hà,Xã Điệp Nông
VN,Thai Binh,Hung Ha District,Tan Le Ward,Thái Bình,Huyện Hưng Hà,Xã Tân Lễ
VN,Thai Binh,Hung Ha District,Cong Hoa Ward,Thái Bình,Huyện Hưng Hà,Xã Cộng Hòa
VN,Thai Binh,Hung Ha District,Dan Chu Ward,Thái Bình,Huyện Hưng Hà,Xã Dân Chủ
VN,Thai Binh,Hung Ha District,Canh Tan Ward,Thái Bình,Huyện Hưng Hà,Xã Canh Tân
VN,Thai Binh,Hung Ha District,Hoa Tien Ward,Thái Bình,Huyện Hưng Hà,Xã Hòa Tiến
VN,Thai Binh,Hung Ha District,Hung Dung Ward,Thái Bình,Huyện Hưng Hà,Xã Hùng Dũng
VN,Thai Binh,Hung Ha District,Tan Tien Ward,Thái Bình,Huyện Hưng Hà,Xã Tân Tiến
VN,Thai Binh,Hung Ha District,Hung Nhan Ward,Thái Bình,Huyện Hưng Hà,Thị trấn Hưng Nhân
VN,Thai Binh,Hung Ha District,Doan Hung Ward,Thái Bình,Huyện Hưng Hà,Xã Đoan Hùng
VN,Thai Binh,Hung Ha District,Duyen Hai Ward,Thái Bình,Huyện Hưng Hà,Xã Duyên Hải
VN,Thai Binh,Hung Ha District,Tan Hoa Ward,Thái Bình,Huyện Hưng Hà,Xã Tân Hòa
VN,Thai Binh,Hung Ha District,Van Cam Ward,Thái Bình,Huyện Hưng Hà,Xã Văn Cẩm
VN,Thai Binh,Hung Ha District,Bac Son Ward,Thái Bình,Huyện Hưng Hà,Xã Bắc Sơn
VN,Thai Binh,Hung Ha District,Dong Do Ward,Thái Bình,Huyện Hưng Hà,Xã Đông Đô
VN,Thai Binh,Hung Ha District,Phuc Khanh Ward,Thái Bình,Huyện Hưng Hà,Xã Phúc Khánh
VN,Thai Binh,Hung Ha District,Lien Hiep Ward,Thái Bình,Huyện Hưng Hà,Xã Liên Hiệp
VN,Thai Binh,Hung Ha District,Tay Do Ward,Thái Bình,Huyện Hưng Hà,Xã Tây Đô
VN,Thai Binh,Hung Ha District,Thong Nhat Ward,Thái Bình,Huyện Hưng Hà,Xã Thống Nhất
VN,Thai Binh,Hung Ha District,Tien Duc Ward,Thái Bình,Huyện Hưng Hà,Xã Tiến Đức
VN,Thai Binh,Hung Ha District,Thai Hung Ward,Thái Bình,Huyện Hưng Hà,Xã Thái Hưng
VN,Thai Binh,Hung Ha District,Thai Phuong Ward,Thái Bình,Huyện Hưng Hà,Xã Thái Phương
VN,Thai Binh,Hung Ha District,Hoa Binh Ward,Thái Bình,Huyện Hưng Hà,Xã Hòa Bình
VN,Thai Binh,Hung Ha District,Chi Lang Ward,Thái Bình,Huyện Hưng Hà,Xã Chi Lăng
VN,Thai Binh,Hung Ha District,Minh Khai Ward,Thái Bình,Huyện Hưng Hà,Xã Minh Khai
VN,Thai Binh,Hung Ha District,Hong An Ward,Thái Bình,Huyện Hưng Hà,Xã Hồng An
VN,Thai Binh,Hung Ha District,Kim Chung Ward,Thái Bình,Huyện Hưng Hà,Xã Kim Chung
VN,Thai Binh,Hung Ha District,Hong Linh Ward,Thái Bình,Huyện Hưng Hà,Xã Hồng Lĩnh
VN,Thai Binh,Hung Ha District,Minh Tan Ward,Thái Bình,Huyện Hưng Hà,Xã Minh Tân
VN,Thai Binh,Hung Ha District,Van Lang Ward,Thái Bình,Huyện Hưng Hà,Xã Văn Lang
VN,Thai Binh,Hung Ha District,Doc Lap Ward,Thái Bình,Huyện Hưng Hà,Xã Độc Lập
VN,Thai Binh,Hung Ha District,Chi Hoa Ward,Thái Bình,Huyện Hưng Hà,Xã Chí Hòa
VN,Thai Binh,Hung Ha District,Minh Hoa Ward,Thái Bình,Huyện Hưng Hà,Xã Minh Hòa
VN,Thai Binh,Hung Ha District,Hong Minh Ward,Thái Bình,Huyện Hưng Hà,Xã Hồng Minh
VN,Ho Chi Minh,Hoc Mon District,Hoc Mon Ward,Hồ Chí Minh,Huyện Hóc Môn,Thị trấn Hóc Môn
VN,Ho Chi Minh,Hoc Mon District,Tan Hiep Ward,Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Hiệp
VN,Ho Chi Minh,Hoc Mon District,Nhi Binh Ward,Hồ Chí Minh,Huyện Hóc Môn,Xã Nhị Bình
VN,Ho Chi Minh,Hoc Mon District,Dong Thanh Ward,Hồ Chí Minh,Huyện Hóc Môn,Xã Đông Thạnh
VN,Ho Chi Minh,Hoc Mon District,Tan Thoi Nhi Ward,Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Thới Nhì
VN,Ho Chi Minh,Hoc Mon District,Thoi Tam Thon Ward,Hồ Chí Minh,Huyện Hóc Môn,Xã Thới Tam Thôn
VN,Ho Chi Minh,Hoc Mon District,Xuan Thoi Son Ward,Hồ Chí Minh,Huyện Hóc Môn,Xã Xuân Thới Sơn
